x,y,z,id,lithology_name,elev_dem
549029.2490814578,2179116.2203685036,2292.57,7,Quaternary_volcanic,2454
549029.2490814578,2179116.2203685036,2379.3900000000003,7,Quaternary_volcanic,2454
549029.2490814578,2180463.0270176725,-1006.59,10,basement,2493
549029.2490814578,2180463.0270176725,-919.77,10,basement,2493
549029.2490814578,2180463.0270176725,-832.95,10,basement,2493
549029.2490814578,2180463.0270176725,-746.13,10,basement,2493
549029.2490814578,2180463.0270176725,-659.31,10,basement,2493
549029.2490814578,2180463.0270176725,-572.49,10,basement,2493
549029.2490814578,2180463.0270176725,-485.66999999999996,10,basement,2493
549029.2490814578,2180463.0270176725,-398.85,10,basement,2493
549029.2490814578,2180463.0270176725,-312.03,10,basement,2493
549029.2490814578,2180463.0270176725,-225.20999999999992,10,basement,2493
549029.2490814578,2180463.0270176725,-138.39,10,basement,2493
549029.2490814578,2180463.0270176725,-51.569999999999936,10,basement,2493
549029.2490814578,2180463.0270176725,35.250000000000114,10,basement,2493
549029.2490814578,2180463.0270176725,122.07000000000005,9,Paleogene_Volcanic,2493
549029.2490814578,2180463.0270176725,208.89,9,Paleogene_Volcanic,2493
549029.2490814578,2180463.0270176725,295.71000000000015,9,Paleogene_Volcanic,2493
549029.2490814578,2180463.0270176725,382.5300000000001,9,Paleogene_Volcanic,2493
549029.2490814578,2180463.0270176725,469.35,9,Paleogene_Volcanic,2493
549029.2490814578,2180463.0270176725,556.1700000000002,9,Paleogene_Volcanic,2493
549029.2490814578,2180463.0270176725,642.9900000000001,9,Paleogene_Volcanic,2493
549029.2490814578,2180463.0270176725,729.8100000000001,9,Paleogene_Volcanic,2493
549029.2490814578,2180463.0270176725,816.6300000000002,9,Paleogene_Volcanic,2493
549029.2490814578,2180463.0270176725,903.4500000000002,9,Paleogene_Volcanic,2493
549029.2490814578,2180463.0270176725,990.2700000000001,9,Paleogene_Volcanic,2493
549029.2490814578,2180463.0270176725,1077.0900000000001,9,Paleogene_Volcanic,2493
549029.2490814578,2180463.0270176725,1163.9099999999999,9,Paleogene_Volcanic,2493
549029.2490814578,2180463.0270176725,1250.73,9,Paleogene_Volcanic,2493
549029.2490814578,2180463.0270176725,1337.5500000000002,8,Neogene_Volcanic,2493
549029.2490814578,2180463.0270176725,1424.37,8,Neogene_Volcanic,2493
549029.2490814578,2180463.0270176725,1511.19,8,Neogene_Volcanic,2493
549029.2490814578,2180463.0270176725,1598.0100000000002,8,Neogene_Volcanic,2493
549029.2490814578,2180463.0270176725,1684.83,8,Neogene_Volcanic,2493
549029.2490814578,2180463.0270176725,1771.65,8,Neogene_Volcanic,2493
549029.2490814578,2180463.0270176725,1858.4700000000003,8,Neogene_Volcanic,2493
549029.2490814578,2180463.0270176725,1945.29,8,Neogene_Volcanic,2493
549029.2490814578,2180463.0270176725,2032.1100000000001,7,Quaternary_volcanic,2493
549029.2490814578,2180463.0270176725,2118.9300000000003,7,Quaternary_volcanic,2493
549029.2490814578,2180463.0270176725,2205.75,7,Quaternary_volcanic,2493
549029.2490814578,2180463.0270176725,2292.57,7,Quaternary_volcanic,2493
549029.2490814578,2180463.0270176725,2379.3900000000003,7,Quaternary_volcanic,2493
549029.2490814578,2180463.0270176725,2466.21,7,Quaternary_volcanic,2493
549029.2490814578,2181809.8336668415,-1006.59,10,basement,2568
549029.2490814578,2181809.8336668415,-919.77,10,basement,2568
549029.2490814578,2181809.8336668415,-832.95,10,basement,2568
549029.2490814578,2181809.8336668415,-746.13,10,basement,2568
549029.2490814578,2181809.8336668415,-659.31,10,basement,2568
549029.2490814578,2181809.8336668415,-572.49,10,basement,2568
549029.2490814578,2181809.8336668415,-485.66999999999996,10,basement,2568
549029.2490814578,2181809.8336668415,-398.85,10,basement,2568
549029.2490814578,2181809.8336668415,-312.03,10,basement,2568
549029.2490814578,2181809.8336668415,-225.20999999999992,10,basement,2568
549029.2490814578,2181809.8336668415,-138.39,10,basement,2568
549029.2490814578,2181809.8336668415,-51.569999999999936,10,basement,2568
549029.2490814578,2181809.8336668415,35.250000000000114,10,basement,2568
549029.2490814578,2181809.8336668415,122.07000000000005,10,basement,2568
549029.2490814578,2181809.8336668415,208.89,9,Paleogene_Volcanic,2568
549029.2490814578,2181809.8336668415,295.71000000000015,9,Paleogene_Volcanic,2568
549029.2490814578,2181809.8336668415,382.5300000000001,9,Paleogene_Volcanic,2568
549029.2490814578,2181809.8336668415,469.35,9,Paleogene_Volcanic,2568
549029.2490814578,2181809.8336668415,556.1700000000002,9,Paleogene_Volcanic,2568
549029.2490814578,2181809.8336668415,642.9900000000001,9,Paleogene_Volcanic,2568
549029.2490814578,2181809.8336668415,729.8100000000001,9,Paleogene_Volcanic,2568
549029.2490814578,2181809.8336668415,816.6300000000002,9,Paleogene_Volcanic,2568
549029.2490814578,2181809.8336668415,903.4500000000002,9,Paleogene_Volcanic,2568
549029.2490814578,2181809.8336668415,990.2700000000001,9,Paleogene_Volcanic,2568
549029.2490814578,2181809.8336668415,1077.0900000000001,9,Paleogene_Volcanic,2568
549029.2490814578,2181809.8336668415,1163.9099999999999,9,Paleogene_Volcanic,2568
549029.2490814578,2181809.8336668415,1250.73,9,Paleogene_Volcanic,2568
549029.2490814578,2181809.8336668415,1337.5500000000002,9,Paleogene_Volcanic,2568
549029.2490814578,2181809.8336668415,1424.37,8,Neogene_Volcanic,2568
549029.2490814578,2181809.8336668415,1511.19,8,Neogene_Volcanic,2568
549029.2490814578,2181809.8336668415,1598.0100000000002,8,Neogene_Volcanic,2568
549029.2490814578,2181809.8336668415,1684.83,8,Neogene_Volcanic,2568
549029.2490814578,2181809.8336668415,1771.65,8,Neogene_Volcanic,2568
549029.2490814578,2181809.8336668415,1858.4700000000003,8,Neogene_Volcanic,2568
549029.2490814578,2181809.8336668415,1945.29,8,Neogene_Volcanic,2568
549029.2490814578,2181809.8336668415,2032.1100000000001,7,Quaternary_volcanic,2568
549029.2490814578,2181809.8336668415,2118.9300000000003,7,Quaternary_volcanic,2568
549029.2490814578,2181809.8336668415,2205.75,7,Quaternary_volcanic,2568
549029.2490814578,2181809.8336668415,2292.57,7,Quaternary_volcanic,2568
549029.2490814578,2181809.8336668415,2379.3900000000003,7,Quaternary_volcanic,2568
549029.2490814578,2181809.8336668415,2466.21,7,Quaternary_volcanic,2568
549029.2490814578,2181809.8336668415,2553.03,7,Quaternary_volcanic,2568
549029.2490814578,2183156.6403160105,-1006.59,10,basement,2704
549029.2490814578,2183156.6403160105,-919.77,10,basement,2704
549029.2490814578,2183156.6403160105,-832.95,10,basement,2704
549029.2490814578,2183156.6403160105,-746.13,10,basement,2704
549029.2490814578,2183156.6403160105,-659.31,10,basement,2704
549029.2490814578,2183156.6403160105,-572.49,10,basement,2704
549029.2490814578,2183156.6403160105,-485.66999999999996,10,basement,2704
549029.2490814578,2183156.6403160105,-398.85,10,basement,2704
549029.2490814578,2183156.6403160105,-312.03,10,basement,2704
549029.2490814578,2183156.6403160105,-225.20999999999992,10,basement,2704
549029.2490814578,2183156.6403160105,-138.39,10,basement,2704
549029.2490814578,2183156.6403160105,-51.569999999999936,10,basement,2704
549029.2490814578,2183156.6403160105,35.250000000000114,10,basement,2704
549029.2490814578,2183156.6403160105,122.07000000000005,10,basement,2704
549029.2490814578,2183156.6403160105,208.89,9,Paleogene_Volcanic,2704
549029.2490814578,2183156.6403160105,295.71000000000015,9,Paleogene_Volcanic,2704
549029.2490814578,2183156.6403160105,382.5300000000001,9,Paleogene_Volcanic,2704
549029.2490814578,2183156.6403160105,469.35,9,Paleogene_Volcanic,2704
549029.2490814578,2183156.6403160105,556.1700000000002,9,Paleogene_Volcanic,2704
549029.2490814578,2183156.6403160105,642.9900000000001,9,Paleogene_Volcanic,2704
549029.2490814578,2183156.6403160105,729.8100000000001,9,Paleogene_Volcanic,2704
549029.2490814578,2183156.6403160105,816.6300000000002,9,Paleogene_Volcanic,2704
549029.2490814578,2183156.6403160105,903.4500000000002,9,Paleogene_Volcanic,2704
549029.2490814578,2183156.6403160105,990.2700000000001,9,Paleogene_Volcanic,2704
549029.2490814578,2183156.6403160105,1077.0900000000001,9,Paleogene_Volcanic,2704
549029.2490814578,2183156.6403160105,1163.9099999999999,9,Paleogene_Volcanic,2704
549029.2490814578,2183156.6403160105,1250.73,9,Paleogene_Volcanic,2704
549029.2490814578,2183156.6403160105,1337.5500000000002,9,Paleogene_Volcanic,2704
549029.2490814578,2183156.6403160105,1424.37,8,Neogene_Volcanic,2704
549029.2490814578,2183156.6403160105,1511.19,8,Neogene_Volcanic,2704
549029.2490814578,2183156.6403160105,1598.0100000000002,8,Neogene_Volcanic,2704
549029.2490814578,2183156.6403160105,1684.83,8,Neogene_Volcanic,2704
549029.2490814578,2183156.6403160105,1771.65,8,Neogene_Volcanic,2704
549029.2490814578,2183156.6403160105,1858.4700000000003,8,Neogene_Volcanic,2704
549029.2490814578,2183156.6403160105,1945.29,8,Neogene_Volcanic,2704
549029.2490814578,2183156.6403160105,2032.1100000000001,7,Quaternary_volcanic,2704
549029.2490814578,2183156.6403160105,2118.9300000000003,7,Quaternary_volcanic,2704
549029.2490814578,2183156.6403160105,2205.75,7,Quaternary_volcanic,2704
549029.2490814578,2183156.6403160105,2292.57,7,Quaternary_volcanic,2704
549029.2490814578,2183156.6403160105,2379.3900000000003,7,Quaternary_volcanic,2704
549029.2490814578,2183156.6403160105,2466.21,7,Quaternary_volcanic,2704
549029.2490814578,2183156.6403160105,2553.03,7,Quaternary_volcanic,2704
549029.2490814578,2183156.6403160105,2639.8500000000004,7,Quaternary_volcanic,2704
550525.3292716052,2150833.2807359537,-1006.59,10,basement,2584
550525.3292716052,2150833.2807359537,-919.77,10,basement,2584
550525.3292716052,2150833.2807359537,-832.95,10,basement,2584
550525.3292716052,2150833.2807359537,-746.13,10,basement,2584
550525.3292716052,2150833.2807359537,-659.31,10,basement,2584
550525.3292716052,2150833.2807359537,-572.49,10,basement,2584
550525.3292716052,2150833.2807359537,-485.66999999999996,10,basement,2584
550525.3292716052,2150833.2807359537,-398.85,10,basement,2584
550525.3292716052,2150833.2807359537,-312.03,10,basement,2584
550525.3292716052,2150833.2807359537,-225.20999999999992,10,basement,2584
550525.3292716052,2150833.2807359537,-138.39,10,basement,2584
550525.3292716052,2150833.2807359537,-51.569999999999936,10,basement,2584
550525.3292716052,2150833.2807359537,35.250000000000114,10,basement,2584
550525.3292716052,2150833.2807359537,122.07000000000005,9,Paleogene_Volcanic,2584
550525.3292716052,2150833.2807359537,208.89,9,Paleogene_Volcanic,2584
550525.3292716052,2150833.2807359537,295.71000000000015,9,Paleogene_Volcanic,2584
550525.3292716052,2150833.2807359537,382.5300000000001,9,Paleogene_Volcanic,2584
550525.3292716052,2150833.2807359537,469.35,9,Paleogene_Volcanic,2584
550525.3292716052,2150833.2807359537,556.1700000000002,9,Paleogene_Volcanic,2584
550525.3292716052,2150833.2807359537,642.9900000000001,9,Paleogene_Volcanic,2584
550525.3292716052,2150833.2807359537,729.8100000000001,9,Paleogene_Volcanic,2584
550525.3292716052,2150833.2807359537,816.6300000000002,9,Paleogene_Volcanic,2584
550525.3292716052,2150833.2807359537,903.4500000000002,9,Paleogene_Volcanic,2584
550525.3292716052,2150833.2807359537,990.2700000000001,9,Paleogene_Volcanic,2584
550525.3292716052,2150833.2807359537,1077.0900000000001,9,Paleogene_Volcanic,2584
550525.3292716052,2150833.2807359537,1163.9099999999999,9,Paleogene_Volcanic,2584
550525.3292716052,2150833.2807359537,1250.73,9,Paleogene_Volcanic,2584
550525.3292716052,2150833.2807359537,1337.5500000000002,9,Paleogene_Volcanic,2584
550525.3292716052,2150833.2807359537,1424.37,8,Neogene_Volcanic,2584
550525.3292716052,2150833.2807359537,1511.19,8,Neogene_Volcanic,2584
550525.3292716052,2150833.2807359537,1598.0100000000002,8,Neogene_Volcanic,2584
550525.3292716052,2150833.2807359537,1684.83,8,Neogene_Volcanic,2584
550525.3292716052,2150833.2807359537,1771.65,8,Neogene_Volcanic,2584
550525.3292716052,2150833.2807359537,1858.4700000000003,8,Neogene_Volcanic,2584
550525.3292716052,2150833.2807359537,1945.29,8,Neogene_Volcanic,2584
550525.3292716052,2150833.2807359537,2032.1100000000001,8,Neogene_Volcanic,2584
550525.3292716052,2150833.2807359537,2118.9300000000003,8,Neogene_Volcanic,2584
550525.3292716052,2150833.2807359537,2205.75,8,Neogene_Volcanic,2584
550525.3292716052,2150833.2807359537,2292.57,8,Neogene_Volcanic,2584
550525.3292716052,2150833.2807359537,2379.3900000000003,8,Neogene_Volcanic,2584
550525.3292716052,2150833.2807359537,2466.21,3,Quaternary_Pyro2,2584
550525.3292716052,2150833.2807359537,2553.03,3,Quaternary_Pyro2,2584
550525.3292716052,2152180.0873851227,-1006.59,10,basement,2738
550525.3292716052,2152180.0873851227,-919.77,10,basement,2738
550525.3292716052,2152180.0873851227,-832.95,10,basement,2738
550525.3292716052,2152180.0873851227,-746.13,10,basement,2738
550525.3292716052,2152180.0873851227,-659.31,10,basement,2738
550525.3292716052,2152180.0873851227,-572.49,10,basement,2738
550525.3292716052,2152180.0873851227,-485.66999999999996,10,basement,2738
550525.3292716052,2152180.0873851227,-398.85,10,basement,2738
550525.3292716052,2152180.0873851227,-312.03,10,basement,2738
550525.3292716052,2152180.0873851227,-225.20999999999992,10,basement,2738
550525.3292716052,2152180.0873851227,-138.39,10,basement,2738
550525.3292716052,2152180.0873851227,-51.569999999999936,10,basement,2738
550525.3292716052,2152180.0873851227,35.250000000000114,10,basement,2738
550525.3292716052,2152180.0873851227,122.07000000000005,9,Paleogene_Volcanic,2738
550525.3292716052,2152180.0873851227,208.89,9,Paleogene_Volcanic,2738
550525.3292716052,2152180.0873851227,295.71000000000015,9,Paleogene_Volcanic,2738
550525.3292716052,2152180.0873851227,382.5300000000001,9,Paleogene_Volcanic,2738
550525.3292716052,2152180.0873851227,469.35,9,Paleogene_Volcanic,2738
550525.3292716052,2152180.0873851227,556.1700000000002,9,Paleogene_Volcanic,2738
550525.3292716052,2152180.0873851227,642.9900000000001,9,Paleogene_Volcanic,2738
550525.3292716052,2152180.0873851227,729.8100000000001,9,Paleogene_Volcanic,2738
550525.3292716052,2152180.0873851227,816.6300000000002,9,Paleogene_Volcanic,2738
550525.3292716052,2152180.0873851227,903.4500000000002,9,Paleogene_Volcanic,2738
550525.3292716052,2152180.0873851227,990.2700000000001,9,Paleogene_Volcanic,2738
550525.3292716052,2152180.0873851227,1077.0900000000001,9,Paleogene_Volcanic,2738
550525.3292716052,2152180.0873851227,1163.9099999999999,9,Paleogene_Volcanic,2738
550525.3292716052,2152180.0873851227,1250.73,9,Paleogene_Volcanic,2738
550525.3292716052,2152180.0873851227,1337.5500000000002,9,Paleogene_Volcanic,2738
550525.3292716052,2152180.0873851227,1424.37,8,Neogene_Volcanic,2738
550525.3292716052,2152180.0873851227,1511.19,8,Neogene_Volcanic,2738
550525.3292716052,2152180.0873851227,1598.0100000000002,8,Neogene_Volcanic,2738
550525.3292716052,2152180.0873851227,1684.83,8,Neogene_Volcanic,2738
550525.3292716052,2152180.0873851227,1771.65,8,Neogene_Volcanic,2738
550525.3292716052,2152180.0873851227,1858.4700000000003,8,Neogene_Volcanic,2738
550525.3292716052,2152180.0873851227,1945.29,8,Neogene_Volcanic,2738
550525.3292716052,2152180.0873851227,2032.1100000000001,8,Neogene_Volcanic,2738
550525.3292716052,2152180.0873851227,2118.9300000000003,8,Neogene_Volcanic,2738
550525.3292716052,2152180.0873851227,2205.75,8,Neogene_Volcanic,2738
550525.3292716052,2152180.0873851227,2292.57,8,Neogene_Volcanic,2738
550525.3292716052,2152180.0873851227,2379.3900000000003,8,Neogene_Volcanic,2738
550525.3292716052,2152180.0873851227,2466.21,3,Quaternary_Pyro2,2738
550525.3292716052,2152180.0873851227,2553.03,3,Quaternary_Pyro2,2738
550525.3292716052,2152180.0873851227,2639.8500000000004,3,Quaternary_Pyro2,2738
550525.3292716052,2152180.0873851227,2726.67,3,Quaternary_Pyro2,2738
550525.3292716052,2153526.8940342916,-1006.59,10,basement,2700
550525.3292716052,2153526.8940342916,-919.77,10,basement,2700
550525.3292716052,2153526.8940342916,-832.95,10,basement,2700
550525.3292716052,2153526.8940342916,-746.13,10,basement,2700
550525.3292716052,2153526.8940342916,-659.31,10,basement,2700
550525.3292716052,2153526.8940342916,-572.49,10,basement,2700
550525.3292716052,2153526.8940342916,-485.66999999999996,10,basement,2700
550525.3292716052,2153526.8940342916,-398.85,10,basement,2700
550525.3292716052,2153526.8940342916,-312.03,10,basement,2700
550525.3292716052,2153526.8940342916,-225.20999999999992,10,basement,2700
550525.3292716052,2153526.8940342916,-138.39,10,basement,2700
550525.3292716052,2153526.8940342916,-51.569999999999936,10,basement,2700
550525.3292716052,2153526.8940342916,35.250000000000114,10,basement,2700
550525.3292716052,2153526.8940342916,122.07000000000005,10,basement,2700
550525.3292716052,2153526.8940342916,208.89,9,Paleogene_Volcanic,2700
550525.3292716052,2153526.8940342916,295.71000000000015,9,Paleogene_Volcanic,2700
550525.3292716052,2153526.8940342916,382.5300000000001,9,Paleogene_Volcanic,2700
550525.3292716052,2153526.8940342916,469.35,9,Paleogene_Volcanic,2700
550525.3292716052,2153526.8940342916,556.1700000000002,9,Paleogene_Volcanic,2700
550525.3292716052,2153526.8940342916,642.9900000000001,9,Paleogene_Volcanic,2700
550525.3292716052,2153526.8940342916,729.8100000000001,9,Paleogene_Volcanic,2700
550525.3292716052,2153526.8940342916,816.6300000000002,9,Paleogene_Volcanic,2700
550525.3292716052,2153526.8940342916,903.4500000000002,9,Paleogene_Volcanic,2700
550525.3292716052,2153526.8940342916,990.2700000000001,9,Paleogene_Volcanic,2700
550525.3292716052,2153526.8940342916,1077.0900000000001,9,Paleogene_Volcanic,2700
550525.3292716052,2153526.8940342916,1163.9099999999999,9,Paleogene_Volcanic,2700
550525.3292716052,2153526.8940342916,1250.73,9,Paleogene_Volcanic,2700
550525.3292716052,2153526.8940342916,1337.5500000000002,9,Paleogene_Volcanic,2700
550525.3292716052,2153526.8940342916,1424.37,9,Paleogene_Volcanic,2700
550525.3292716052,2153526.8940342916,1511.19,8,Neogene_Volcanic,2700
550525.3292716052,2153526.8940342916,1598.0100000000002,8,Neogene_Volcanic,2700
550525.3292716052,2153526.8940342916,1684.83,8,Neogene_Volcanic,2700
550525.3292716052,2153526.8940342916,1771.65,8,Neogene_Volcanic,2700
550525.3292716052,2153526.8940342916,1858.4700000000003,8,Neogene_Volcanic,2700
550525.3292716052,2153526.8940342916,1945.29,8,Neogene_Volcanic,2700
550525.3292716052,2153526.8940342916,2032.1100000000001,8,Neogene_Volcanic,2700
550525.3292716052,2153526.8940342916,2118.9300000000003,8,Neogene_Volcanic,2700
550525.3292716052,2153526.8940342916,2205.75,8,Neogene_Volcanic,2700
550525.3292716052,2153526.8940342916,2292.57,8,Neogene_Volcanic,2700
550525.3292716052,2153526.8940342916,2379.3900000000003,8,Neogene_Volcanic,2700
550525.3292716052,2153526.8940342916,2466.21,8,Neogene_Volcanic,2700
550525.3292716052,2153526.8940342916,2553.03,8,Neogene_Volcanic,2700
550525.3292716052,2153526.8940342916,2639.8500000000004,8,Neogene_Volcanic,2700
550525.3292716052,2154873.7006834606,-1006.59,10,basement,2691
550525.3292716052,2154873.7006834606,-919.77,10,basement,2691
550525.3292716052,2154873.7006834606,-832.95,10,basement,2691
550525.3292716052,2154873.7006834606,-746.13,10,basement,2691
550525.3292716052,2154873.7006834606,-659.31,10,basement,2691
550525.3292716052,2154873.7006834606,-572.49,10,basement,2691
550525.3292716052,2154873.7006834606,-485.66999999999996,10,basement,2691
550525.3292716052,2154873.7006834606,-398.85,10,basement,2691
550525.3292716052,2154873.7006834606,-312.03,10,basement,2691
550525.3292716052,2154873.7006834606,-225.20999999999992,10,basement,2691
550525.3292716052,2154873.7006834606,-138.39,10,basement,2691
550525.3292716052,2154873.7006834606,-51.569999999999936,10,basement,2691
550525.3292716052,2154873.7006834606,35.250000000000114,10,basement,2691
550525.3292716052,2154873.7006834606,122.07000000000005,10,basement,2691
550525.3292716052,2154873.7006834606,208.89,9,Paleogene_Volcanic,2691
550525.3292716052,2154873.7006834606,295.71000000000015,9,Paleogene_Volcanic,2691
550525.3292716052,2154873.7006834606,382.5300000000001,9,Paleogene_Volcanic,2691
550525.3292716052,2154873.7006834606,469.35,9,Paleogene_Volcanic,2691
550525.3292716052,2154873.7006834606,556.1700000000002,9,Paleogene_Volcanic,2691
550525.3292716052,2154873.7006834606,642.9900000000001,9,Paleogene_Volcanic,2691
550525.3292716052,2154873.7006834606,729.8100000000001,9,Paleogene_Volcanic,2691
550525.3292716052,2154873.7006834606,816.6300000000002,9,Paleogene_Volcanic,2691
550525.3292716052,2154873.7006834606,903.4500000000002,9,Paleogene_Volcanic,2691
550525.3292716052,2154873.7006834606,990.2700000000001,9,Paleogene_Volcanic,2691
550525.3292716052,2154873.7006834606,1077.0900000000001,9,Paleogene_Volcanic,2691
550525.3292716052,2154873.7006834606,1163.9099999999999,9,Paleogene_Volcanic,2691
550525.3292716052,2154873.7006834606,1250.73,9,Paleogene_Volcanic,2691
550525.3292716052,2154873.7006834606,1337.5500000000002,9,Paleogene_Volcanic,2691
550525.3292716052,2154873.7006834606,1424.37,9,Paleogene_Volcanic,2691
550525.3292716052,2154873.7006834606,1511.19,8,Neogene_Volcanic,2691
550525.3292716052,2154873.7006834606,1598.0100000000002,8,Neogene_Volcanic,2691
550525.3292716052,2154873.7006834606,1684.83,8,Neogene_Volcanic,2691
550525.3292716052,2154873.7006834606,1771.65,8,Neogene_Volcanic,2691
550525.3292716052,2154873.7006834606,1858.4700000000003,8,Neogene_Volcanic,2691
550525.3292716052,2154873.7006834606,1945.29,8,Neogene_Volcanic,2691
550525.3292716052,2154873.7006834606,2032.1100000000001,8,Neogene_Volcanic,2691
550525.3292716052,2154873.7006834606,2118.9300000000003,8,Neogene_Volcanic,2691
550525.3292716052,2154873.7006834606,2205.75,8,Neogene_Volcanic,2691
550525.3292716052,2154873.7006834606,2292.57,8,Neogene_Volcanic,2691
550525.3292716052,2154873.7006834606,2379.3900000000003,8,Neogene_Volcanic,2691
550525.3292716052,2154873.7006834606,2466.21,8,Neogene_Volcanic,2691
550525.3292716052,2154873.7006834606,2553.03,8,Neogene_Volcanic,2691
550525.3292716052,2154873.7006834606,2639.8500000000004,8,Neogene_Volcanic,2691
550525.3292716052,2156220.50733263,-1006.59,10,basement,2686
550525.3292716052,2156220.50733263,-919.77,10,basement,2686
550525.3292716052,2156220.50733263,-832.95,10,basement,2686
550525.3292716052,2156220.50733263,-746.13,10,basement,2686
550525.3292716052,2156220.50733263,-659.31,10,basement,2686
550525.3292716052,2156220.50733263,-572.49,10,basement,2686
550525.3292716052,2156220.50733263,-485.66999999999996,10,basement,2686
550525.3292716052,2156220.50733263,-398.85,10,basement,2686
550525.3292716052,2156220.50733263,-312.03,10,basement,2686
550525.3292716052,2156220.50733263,-225.20999999999992,10,basement,2686
550525.3292716052,2156220.50733263,-138.39,10,basement,2686
550525.3292716052,2156220.50733263,-51.569999999999936,10,basement,2686
550525.3292716052,2156220.50733263,35.250000000000114,10,basement,2686
550525.3292716052,2156220.50733263,122.07000000000005,10,basement,2686
550525.3292716052,2156220.50733263,208.89,10,basement,2686
550525.3292716052,2156220.50733263,295.71000000000015,9,Paleogene_Volcanic,2686
550525.3292716052,2156220.50733263,382.5300000000001,9,Paleogene_Volcanic,2686
550525.3292716052,2156220.50733263,469.35,9,Paleogene_Volcanic,2686
550525.3292716052,2156220.50733263,556.1700000000002,9,Paleogene_Volcanic,2686
550525.3292716052,2156220.50733263,642.9900000000001,9,Paleogene_Volcanic,2686
550525.3292716052,2156220.50733263,729.8100000000001,9,Paleogene_Volcanic,2686
550525.3292716052,2156220.50733263,816.6300000000002,9,Paleogene_Volcanic,2686
550525.3292716052,2156220.50733263,903.4500000000002,9,Paleogene_Volcanic,2686
550525.3292716052,2156220.50733263,990.2700000000001,9,Paleogene_Volcanic,2686
550525.3292716052,2156220.50733263,1077.0900000000001,9,Paleogene_Volcanic,2686
550525.3292716052,2156220.50733263,1163.9099999999999,9,Paleogene_Volcanic,2686
550525.3292716052,2156220.50733263,1250.73,9,Paleogene_Volcanic,2686
550525.3292716052,2156220.50733263,1337.5500000000002,9,Paleogene_Volcanic,2686
550525.3292716052,2156220.50733263,1424.37,9,Paleogene_Volcanic,2686
550525.3292716052,2156220.50733263,1511.19,8,Neogene_Volcanic,2686
550525.3292716052,2156220.50733263,1598.0100000000002,8,Neogene_Volcanic,2686
550525.3292716052,2156220.50733263,1684.83,8,Neogene_Volcanic,2686
550525.3292716052,2156220.50733263,1771.65,8,Neogene_Volcanic,2686
550525.3292716052,2156220.50733263,1858.4700000000003,8,Neogene_Volcanic,2686
550525.3292716052,2156220.50733263,1945.29,8,Neogene_Volcanic,2686
550525.3292716052,2156220.50733263,2032.1100000000001,8,Neogene_Volcanic,2686
550525.3292716052,2156220.50733263,2118.9300000000003,8,Neogene_Volcanic,2686
550525.3292716052,2156220.50733263,2205.75,8,Neogene_Volcanic,2686
550525.3292716052,2156220.50733263,2292.57,8,Neogene_Volcanic,2686
550525.3292716052,2156220.50733263,2379.3900000000003,8,Neogene_Volcanic,2686
550525.3292716052,2156220.50733263,2466.21,8,Neogene_Volcanic,2686
550525.3292716052,2156220.50733263,2553.03,8,Neogene_Volcanic,2686
550525.3292716052,2156220.50733263,2639.8500000000004,8,Neogene_Volcanic,2686
550525.3292716052,2157567.313981799,-1006.59,10,basement,2686
550525.3292716052,2157567.313981799,-919.77,10,basement,2686
550525.3292716052,2157567.313981799,-832.95,10,basement,2686
550525.3292716052,2157567.313981799,-746.13,10,basement,2686
550525.3292716052,2157567.313981799,-659.31,10,basement,2686
550525.3292716052,2157567.313981799,-572.49,10,basement,2686
550525.3292716052,2157567.313981799,-485.66999999999996,10,basement,2686
550525.3292716052,2157567.313981799,-398.85,10,basement,2686
550525.3292716052,2157567.313981799,-312.03,10,basement,2686
550525.3292716052,2157567.313981799,-225.20999999999992,10,basement,2686
550525.3292716052,2157567.313981799,-138.39,10,basement,2686
550525.3292716052,2157567.313981799,-51.569999999999936,10,basement,2686
550525.3292716052,2157567.313981799,35.250000000000114,10,basement,2686
550525.3292716052,2157567.313981799,122.07000000000005,10,basement,2686
550525.3292716052,2157567.313981799,208.89,10,basement,2686
550525.3292716052,2157567.313981799,295.71000000000015,9,Paleogene_Volcanic,2686
550525.3292716052,2157567.313981799,382.5300000000001,9,Paleogene_Volcanic,2686
550525.3292716052,2157567.313981799,469.35,9,Paleogene_Volcanic,2686
550525.3292716052,2157567.313981799,556.1700000000002,9,Paleogene_Volcanic,2686
550525.3292716052,2157567.313981799,642.9900000000001,9,Paleogene_Volcanic,2686
550525.3292716052,2157567.313981799,729.8100000000001,9,Paleogene_Volcanic,2686
550525.3292716052,2157567.313981799,816.6300000000002,9,Paleogene_Volcanic,2686
550525.3292716052,2157567.313981799,903.4500000000002,9,Paleogene_Volcanic,2686
550525.3292716052,2157567.313981799,990.2700000000001,9,Paleogene_Volcanic,2686
550525.3292716052,2157567.313981799,1077.0900000000001,9,Paleogene_Volcanic,2686
550525.3292716052,2157567.313981799,1163.9099999999999,9,Paleogene_Volcanic,2686
550525.3292716052,2157567.313981799,1250.73,9,Paleogene_Volcanic,2686
550525.3292716052,2157567.313981799,1337.5500000000002,9,Paleogene_Volcanic,2686
550525.3292716052,2157567.313981799,1424.37,9,Paleogene_Volcanic,2686
550525.3292716052,2157567.313981799,1511.19,9,Paleogene_Volcanic,2686
550525.3292716052,2157567.313981799,1598.0100000000002,8,Neogene_Volcanic,2686
550525.3292716052,2157567.313981799,1684.83,8,Neogene_Volcanic,2686
